iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AFG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,126000,tonnes,annual,2022-08-09 15:10:10.068218,2022-09-01 23:47:27.513956
AFG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,126000,tonnes,annual,2022-08-09 15:10:10.068235,2022-09-01 23:47:27.513956
AFG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,126000,tonnes,annual,2022-08-09 15:10:10.06824,2022-09-01 23:47:27.513956
AFG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,129000,tonnes,annual,2022-08-09 15:10:10.068311,2022-09-01 23:47:27.513956
AFG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,129000,tonnes,annual,2022-08-09 15:10:10.068326,2022-09-01 23:47:27.513956
AFG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,129000,tonnes,annual,2022-08-09 15:10:10.068331,2022-09-01 23:47:27.513956
AFG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,149000,tonnes,annual,2022-08-09 15:10:10.068397,2022-09-01 23:47:27.513956
AFG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,149000,tonnes,annual,2022-08-09 15:10:10.068412,2022-09-01 23:47:27.513956
AFG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,149000,tonnes,annual,2022-08-09 15:10:10.068416,2022-09-01 23:47:27.513956
AFG,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,168000,tonnes,annual,2022-08-09 15:10:10.068483,2022-09-01 23:47:27.513956
AFG,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,168000,tonnes,annual,2022-08-09 15:10:10.068497,2022-09-01 23:47:27.513956
AFG,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,168000,tonnes,annual,2022-08-09 15:10:10.068502,2022-09-01 23:47:27.513956
AFG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,152000,tonnes,annual,2022-08-09 15:10:10.06857,2022-09-01 23:47:27.513956
AFG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,152000,tonnes,annual,2022-08-09 15:10:10.068585,2022-09-01 23:47:27.513956
AFG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,152000,tonnes,annual,2022-08-09 15:10:10.06859,2022-09-01 23:47:27.513956
AFG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,129000,tonnes,annual,2022-08-09 15:10:10.068655,2022-09-01 23:47:27.513956
AFG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,129000,tonnes,annual,2022-08-09 15:10:10.06867,2022-09-01 23:47:27.513956
AFG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,129000,tonnes,annual,2022-08-09 15:10:10.068675,2022-09-01 23:47:27.513956
AFG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2,128000,tonnes,annual,2022-09-01 16:47:28.628287,2022-09-28 14:48:03.824135
AGO,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,6198000,tonnes,annual,2022-08-09 15:10:10.008656,2022-09-01 23:47:27.513956
AGO,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,6198000,tonnes,annual,2022-08-09 15:10:10.008672,2022-09-01 23:47:27.513956
AGO,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,6198000,tonnes,annual,2022-08-09 15:10:10.008677,2022-09-01 23:47:27.513956
AGO,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,6337000,tonnes,annual,2022-08-09 15:10:10.008749,2022-09-01 23:47:27.513956
AGO,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,6337000,tonnes,annual,2022-08-09 15:10:10.008765,2022-09-01 23:47:27.513956
AGO,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,6337000,tonnes,annual,2022-08-09 15:10:10.00877,2022-09-01 23:47:27.513956
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,2074000,tonnes,annual,2022-08-09 15:10:10.008842,2022-09-01 23:47:27.513956
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,2074000,tonnes,annual,2022-08-09 15:10:10.008858,2022-09-01 23:47:27.513956
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,2074000,tonnes,annual,2022-08-09 15:10:10.008863,2022-09-01 23:47:27.513956
AGO,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,2013000,tonnes,annual,2022-08-09 15:10:10.008935,2022-09-01 23:47:27.513956
AGO,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,2013000,tonnes,annual,2022-08-09 15:10:10.008952,2022-09-01 23:47:27.513956
AGO,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,2013000,tonnes,annual,2022-08-09 15:10:10.008957,2022-09-01 23:47:27.513956
AGO,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,2970000,tonnes,annual,2022-08-09 15:10:10.009029,2022-09-01 23:47:27.513956
AGO,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,2970000,tonnes,annual,2022-08-09 15:10:10.009045,2022-09-01 23:47:27.513956
AGO,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,2970000,tonnes,annual,2022-08-09 15:10:10.00905,2022-09-01 23:47:27.513956
AGO,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,2904000,tonnes,annual,2022-08-09 15:10:10.009123,2022-09-01 23:47:27.513956
AGO,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,2904000,tonnes,annual,2022-08-09 15:10:10.00914,2022-09-01 23:47:27.513956
AGO,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,2904000,tonnes,annual,2022-08-09 15:10:10.009144,2022-09-01 23:47:27.513956
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-08-09 15:10:10.066485,2022-09-01 23:47:27.513956
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-08-09 15:10:10.0665,2022-09-01 23:47:27.513956
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-08-09 15:10:10.066505,2022-09-01 23:47:27.513956
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-08-09 15:10:10.066572,2022-09-01 23:47:27.513956
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-08-09 15:10:10.066587,2022-09-01 23:47:27.513956
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-08-09 15:10:10.066592,2022-09-01 23:47:27.513956
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-08-09 15:10:10.066659,2022-09-01 23:47:27.513956
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-08-09 15:10:10.066674,2022-09-01 23:47:27.513956
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-08-09 15:10:10.066679,2022-09-01 23:47:27.513956
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-08-09 15:10:10.066749,2022-09-01 23:47:27.513956
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-08-09 15:10:10.066764,2022-09-01 23:47:27.513956
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-08-09 15:10:10.066769,2022-09-01 23:47:27.513956
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-08-09 15:10:10.066874,2022-09-01 23:47:27.513956
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-08-09 15:10:10.066894,2022-09-01 23:47:27.513956
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-08-09 15:10:10.066899,2022-09-01 23:47:27.513956
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-08-09 15:10:10.066999,2022-09-01 23:47:27.513956
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-08-09 15:10:10.067015,2022-09-01 23:47:27.513956
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-08-09 15:10:10.067019,2022-09-01 23:47:27.513956
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2,96000,tonnes,annual,2022-09-01 16:47:28.630831,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_100yr,96000,tonnes,annual,2022-09-01 16:47:28.630858,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_20yr,96000,tonnes,annual,2022-09-01 16:47:28.630866,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,111000,tonnes,annual,2022-08-09 15:10:10.077595,2022-09-01 23:47:28.971571
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,111000,tonnes,annual,2022-08-09 15:10:10.077611,2022-09-01 23:47:28.971571
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,111000,tonnes,annual,2022-08-09 15:10:10.077616,2022-09-01 23:47:28.971571
AFG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.628307,
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.62969,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.63085,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.631977,
AFG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_100yr,128000,tonnes,annual,2022-09-01 16:47:28.628316,2022-09-28 14:48:03.824135
AFG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_20yr,128000,tonnes,annual,2022-09-01 16:47:28.628329,2022-09-28 14:48:03.824135
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2,2896000,tonnes,annual,2022-09-01 16:47:28.629671,2022-09-28 14:48:03.824135
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_100yr,2896000,tonnes,annual,2022-09-01 16:47:28.629699,2022-09-28 14:48:03.824135
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,111000,tonnes,annual,2022-08-09 15:10:10.07769,2022-09-01 23:47:28.971571
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,111000,tonnes,annual,2022-08-09 15:10:10.077706,2022-09-01 23:47:28.971571
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,111000,tonnes,annual,2022-08-09 15:10:10.077711,2022-09-01 23:47:28.971571
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,115000,tonnes,annual,2022-08-09 15:10:10.077838,2022-09-01 23:47:28.971571
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,115000,tonnes,annual,2022-08-09 15:10:10.077856,2022-09-01 23:47:28.971571
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,115000,tonnes,annual,2022-08-09 15:10:10.077861,2022-09-01 23:47:28.971571
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,115000,tonnes,annual,2022-08-09 15:10:10.077943,2022-09-01 23:47:28.971571
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,115000,tonnes,annual,2022-08-09 15:10:10.077959,2022-09-01 23:47:28.971571
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,115000,tonnes,annual,2022-08-09 15:10:10.077964,2022-09-01 23:47:28.971571
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,115000,tonnes,annual,2022-08-09 15:10:10.078039,2022-09-01 23:47:28.971571
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,115000,tonnes,annual,2022-08-09 15:10:10.078054,2022-09-01 23:47:28.971571
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,115000,tonnes,annual,2022-08-09 15:10:10.078059,2022-09-01 23:47:28.971571
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,115000,tonnes,annual,2022-08-09 15:10:10.078133,2022-09-01 23:47:28.971571
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,115000,tonnes,annual,2022-08-09 15:10:10.078149,2022-09-01 23:47:28.971571
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,115000,tonnes,annual,2022-08-09 15:10:10.078154,2022-09-01 23:47:28.971571
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2,115000,tonnes,annual,2022-09-01 16:47:28.633086,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_100yr,115000,tonnes,annual,2022-09-01 16:47:28.633113,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_20yr,115000,tonnes,annual,2022-09-01 16:47:28.633123,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.633105,
ARE,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.634225,
ARE,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,88134000,tonnes,annual,2022-08-09 15:10:09.963571,2022-09-28 14:48:03.824135
ARE,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,88134000,tonnes,annual,2022-08-09 15:10:09.963598,2022-09-28 14:48:03.824135
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,122000,tonnes,annual,2022-08-09 15:10:10.060847,2022-09-01 23:47:29.069948
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,122000,tonnes,annual,2022-08-09 15:10:10.060862,2022-09-01 23:47:29.069948
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,122000,tonnes,annual,2022-08-09 15:10:10.060868,2022-09-01 23:47:29.069948
ASM,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,122000,tonnes,annual,2022-08-09 15:10:10.060933,2022-09-01 23:47:29.069948
ASM,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,122000,tonnes,annual,2022-08-09 15:10:10.060948,2022-09-01 23:47:29.069948
ASM,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,122000,tonnes,annual,2022-08-09 15:10:10.060952,2022-09-01 23:47:29.069948
ASM,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,142000,tonnes,annual,2022-08-09 15:10:10.061018,2022-09-01 23:47:29.069948
ASM,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,142000,tonnes,annual,2022-08-09 15:10:10.061032,2022-09-01 23:47:29.069948
ASM,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,142000,tonnes,annual,2022-08-09 15:10:10.061037,2022-09-01 23:47:29.069948
ASM,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,137000,tonnes,annual,2022-08-09 15:10:10.061102,2022-09-01 23:47:29.069948
ASM,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,137000,tonnes,annual,2022-08-09 15:10:10.061117,2022-09-01 23:47:29.069948
ASM,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,137000,tonnes,annual,2022-08-09 15:10:10.061121,2022-09-01 23:47:29.069948
ATG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,271000,tonnes,annual,2022-08-09 15:10:10.054148,2022-09-01 23:47:29.174018
ATG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,271000,tonnes,annual,2022-08-09 15:10:10.054162,2022-09-01 23:47:29.174018
ATG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,271000,tonnes,annual,2022-08-09 15:10:10.054167,2022-09-01 23:47:29.174018
ATG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,273000,tonnes,annual,2022-08-09 15:10:10.054232,2022-09-01 23:47:29.174018
ATG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,273000,tonnes,annual,2022-08-09 15:10:10.054247,2022-09-01 23:47:29.174018
ATG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,273000,tonnes,annual,2022-08-09 15:10:10.054251,2022-09-01 23:47:29.174018
ATG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,273000,tonnes,annual,2022-08-09 15:10:10.054316,2022-09-01 23:47:29.174018
ATG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,273000,tonnes,annual,2022-08-09 15:10:10.054331,2022-09-01 23:47:29.174018
ARG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.635339,
ARM,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.636448,
ASM,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.63757,
ATA,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.638687,
ARG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2,63302000,tonnes,annual,2022-09-01 16:47:28.635318,2022-09-28 14:48:03.824135
ARG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_100yr,63302000,tonnes,annual,2022-09-01 16:47:28.635348,2022-09-28 14:48:03.824135
ARG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_20yr,63302000,tonnes,annual,2022-09-01 16:47:28.635356,2022-09-28 14:48:03.824135
ARM,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,1718000,tonnes,annual,2022-08-09 15:10:10.029847,2022-09-28 14:48:03.824135
ATG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,273000,tonnes,annual,2022-08-09 15:10:10.054336,2022-09-01 23:47:29.174018
ATG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,279000,tonnes,annual,2022-08-09 15:10:10.054488,2022-09-01 23:47:29.174018
ATG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,279000,tonnes,annual,2022-08-09 15:10:10.054503,2022-09-01 23:47:29.174018
ATG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,279000,tonnes,annual,2022-08-09 15:10:10.054508,2022-09-01 23:47:29.174018
ATG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,272000,tonnes,annual,2022-08-09 15:10:10.054575,2022-09-01 23:47:29.174018
ATG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,272000,tonnes,annual,2022-08-09 15:10:10.05459,2022-09-01 23:47:29.174018
ATG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,272000,tonnes,annual,2022-08-09 15:10:10.054594,2022-09-01 23:47:29.174018
AUT,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,14525000,tonnes,annual,2022-08-09 15:10:09.995047,2022-09-01 23:47:29.277097
AUT,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,14525000,tonnes,annual,2022-08-09 15:10:09.995066,2022-09-01 23:47:29.277097
AUT,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,14525000,tonnes,annual,2022-08-09 15:10:09.995071,2022-09-01 23:47:29.277097
AUT,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,13953000,tonnes,annual,2022-08-09 15:10:09.995149,2022-09-01 23:47:29.277097
AUT,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,13953000,tonnes,annual,2022-08-09 15:10:09.995167,2022-09-01 23:47:29.277097
AUT,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,13953000,tonnes,annual,2022-08-09 15:10:09.995172,2022-09-01 23:47:29.277097
AUT,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,14773000,tonnes,annual,2022-08-09 15:10:09.995251,2022-09-01 23:47:29.277097
AUT,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,14773000,tonnes,annual,2022-08-09 15:10:09.995268,2022-09-01 23:47:29.277097
AUT,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,14773000,tonnes,annual,2022-08-09 15:10:09.995274,2022-09-01 23:47:29.277097
AUT,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,14085000,tonnes,annual,2022-08-09 15:10:09.995362,2022-09-01 23:47:29.277097
AUT,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,14085000,tonnes,annual,2022-08-09 15:10:09.995383,2022-09-01 23:47:29.277097
AUT,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,14085000,tonnes,annual,2022-08-09 15:10:09.995389,2022-09-01 23:47:29.277097
AUT,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,14579000,tonnes,annual,2022-08-09 15:10:09.995471,2022-09-01 23:47:29.277097
AUT,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,14579000,tonnes,annual,2022-08-09 15:10:09.995488,2022-09-01 23:47:29.277097
AUT,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,14579000,tonnes,annual,2022-08-09 15:10:09.995494,2022-09-01 23:47:29.277097
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,12335000,tonnes,annual,2022-08-09 15:10:09.995572,2022-09-01 23:47:29.277097
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,12335000,tonnes,annual,2022-08-09 15:10:09.99559,2022-09-01 23:47:29.277097
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,12335000,tonnes,annual,2022-08-09 15:10:09.995595,2022-09-01 23:47:29.277097
ATG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.639793,
AUS,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.640748,
AUT,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,n2o,0,tonnes,annual,2022-09-01 16:47:28.641556,
ATG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2,271000,tonnes,annual,2022-09-01 16:47:28.639774,2022-09-28 14:48:03.824135
ATG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_100yr,271000,tonnes,annual,2022-09-01 16:47:28.639801,2022-09-28 14:48:03.824135
ATG,2021-01-01 00:00:00,2021-12-31 00:00:00,electricity-generation,co2e_20yr,271000,tonnes,annual,2022-09-01 16:47:28.639811,2022-09-28 14:48:03.824135
AUS,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,176861000,tonnes,annual,2022-08-09 15:10:09.951687,2022-09-29 17:51:06.611507
AUS,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,176861000,tonnes,annual,2022-08-09 15:10:09.951719,2022-09-29 17:51:06.611507
AUS,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,176861000,tonnes,annual,2022-08-09 15:10:09.951728,2022-09-29 17:51:06.611507
AUS,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,179956000,tonnes,annual,2022-08-09 15:10:09.951866,2022-09-29 17:51:06.611507
AUS,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,179956000,tonnes,annual,2022-08-09 15:10:09.951897,2022-09-29 17:51:06.611507
AUS,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,179956000,tonnes,annual,2022-08-09 15:10:09.951907,2022-09-29 17:51:06.611507
AUS,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,178524000,tonnes,annual,2022-08-09 15:10:09.952047,2022-09-29 17:51:06.611507
AUS,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,178524000,tonnes,annual,2022-08-09 15:10:09.952079,2022-09-29 17:51:06.611507
AUS,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,178524000,tonnes,annual,2022-08-09 15:10:09.952088,2022-09-29 17:51:06.611507
AUS,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,179751000,tonnes,annual,2022-08-09 15:10:09.952262,2022-09-29 17:51:06.611507
AUS,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,179751000,tonnes,annual,2022-08-09 15:10:09.952272,2022-09-29 17:51:06.611507
AUS,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,171966000,tonnes,annual,2022-08-09 15:10:09.95241,2022-09-29 17:51:06.611507
BDI,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,44000,tonnes,annual,2022-08-09 15:10:10.070285,2022-09-01 23:47:29.277097
BDI,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,44000,tonnes,annual,2022-08-09 15:10:10.070301,2022-09-01 23:47:29.277097
